trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,last_stop_on_trip
t2287-sl2-p2038-r195,,,1370,1718,,,,21156,
t2287-sl2-p2038-r195,,,1372,1739,,,,21589,
t2287-sl2-p2038-r195,,,2023,1781,,,,22447,
t2287-sl2-p2038-r195,,,2024,1806,,,,22950,
t2287-sl2-p2038-r195,11:06:00,11:06:00,2020,1860,,,,24042,
t2287-sl2-p2038-r195,,,2297,1893,,,,24974,
t2287-sl2-p2038-r195,,,2286,1927,,,,25893,
t2287-sl2-p2038-r195,,,2294,1944,,,,26377,
t2287-sl2-p2038-r195,,,2276,1966,,,,26972,
t2287-sl2-p2038-r195,11:08:00,11:08:00,207,1980,,,,27351,
t2287-sl2-p2038-r195,,,2273,2009,,,,28010,
t2287-sl2-p2038-r195,,,2281,2062,,,,29204,
t2287-sl2-p2038-r195,,,2283,2088,,,,29800,
t2287-sl2-p2038-r195,,,2292,2111,,,,30311,
t2287-sl2-p2038-r195,,,2277,2128,,,,30698,
t2287-sl2-p2038-r195,,,2280,2149,,,,31167,
t2287-sl2-p2038-r195,,,1086,2193,,,,32154,
t2287-sl2-p2038-r195,,,1053,2242,,,,33262,
t2287-sl2-p2038-r195,,,1051,2281,,,,34140,
t2287-sl2-p2038-r195,,,1066,2301,,,,34606,
t2287-sl2-p2038-r195,,,1060,2321,,,,35047,
t2287-sl2-p2038-r195,,,1068,2343,,,,35552,
t2287-sl2-p2038-r195,11:15:00,11:15:00,204,2400,,,,36816,
t2287-sl2-p2038-r195,,,1056,2469,,,,37920,
t2287-sl2-p2038-r195,,,1058,2501,,,,38429,
t2287-sl2-p2038-r195,,,1049,2554,,,,39270,
t2287-sl2-p2038-r195,,,1052,2601,,,,40007,
t2287-sl2-p2038-r195,,,1064,2660,,,,40947,
t2287-sl2-p2038-r195,,,1698,2723,,,,41950,
t2287-sl2-p2038-r195,,,1700,2790,,,,43007,
t2287-sl2-p2038-r195,,,1697,2843,,,,43855,
t2287-sl2-p2038-r195,,,309,2916,,,,45020,
t2287-sl2-p2038-r195,11:25:00,11:25:00,12,3000,,,,46338,1
t2287-sl3-p2038-r195,10:35:00,10:35:00,19,0,,,,0,
t2287-sl3-p2038-r195,,,1989,82,,,,1052,
t2287-sl3-p2038-r195,,,1991,101,,,,1306,
t2287-sl3-p2038-r195,,,2423,128,,,,1647,
t2287-sl3-p2038-r195,,,1025,155,,,,1994,
t2287-sl3-p2038-r195,,,1028,185,,,,2378,
t2287-sl3-p2038-r195,,,1027,212,,,,2727,
t2287-sl3-p2038-r195,,,1023,247,,,,3180,
t2287-sl3-p2038-r195,10:40:00,10:40:00,20,300,,,,3850,
t2287-sl3-p2038-r195,,,646,329,,,,4417,
t2287-sl3-p2038-r195,,,660,352,,,,4848,
t2287-sl3-p2038-r195,,,650,395,,,,5686,
t2287-sl3-p2038-r195,,,648,430,,,,6342,
t2287-sl3-p2038-r195,,,654,461,,,,6945,
t2287-sl3-p2038-r195,,,674,567,,,,8974,
t2287-sl3-p2038-r195,10:45:00,10:45:00,786,600,,,,9590,
t2287-sl3-p2038-r195,,,989,975,,,,14050,
t2287-sl3-p2038-r195,,,1931,1038,,,,14803,
t2287-sl3-p2038-r195,,,1920,1103,,,,15567,
t2287-sl3-p2038-r195,11:00:00,11:00:00,9,1500,,,,16718,
t2287-sl3-p2038-r195,,,1920,1549,,,,17730,
t2287-sl3-p2038-r195,,,1933,1586,,,,18483,
t2287-sl3-p2038-r195,,,1926,1609,,,,18953,
t2287-sl3-p2038-r195,,,1366,1652,,,,19811,
t2287-sl3-p2038-r195,,,1368,1680,,,,20380,
t2287-sl3-p2038-r195,,,1370,1718,,,,21156,
t2287-sl3-p2038-r195,,,1372,1739,,,,21589,
t2287-sl3-p2038-r195,,,2023,1781,,,,22447,
t2287-sl3-p2038-r195,,,2024,1806,,,,22950,
t2287-sl3-p2038-r195,11:06:00,11:06:00,2020,1860,,,,24042,
t2287-sl3-p2038-r195,,,2297,1893,,,,24974,
t2287-sl3-p2038-r195,,,2286,1927,,,,25893,
t2287-sl3-p2038-r195,,,2294,1944,,,,26377,
t2287-sl3-p2038-r195,,,2276,1966,,,,26972,
t2287-sl3-p2038-r195,11:08:00,11:08:00,207,1980,,,,27351,
t2287-sl3-p2038-r195,,,2273,2009,,,,28010,
t2287-sl3-p2038-r195,,,2281,2062,,,,29204,
t2287-sl3-p2038-r195,,,2283,2088,,,,29800,
t2287-sl3-p2038-r195,,,2292,2111,,,,30311,
t2287-sl3-p2038-r195,,,2277,2128,,,,30698,
t2287-sl3-p2038-r195,,,2280,2149,,,,31167,
t2287-sl3-p2038-r195,,,1086,2193,,,,32154,
t2287-sl3-p2038-r195,,,1053,2242,,,,33262,
t2287-sl3-p2038-r195,,,1051,2281,,,,34140,
t2287-sl3-p2038-r195,,,1066,2301,,,,34606,
t2287-sl3-p2038-r195,,,1060,2321,,,,35047,
t2287-sl3-p2038-r195,,,1068,2343,,,,35552,
t2287-sl3-p2038-r195,11:15:00,11:15:00,204,2400,,,,36816,
t2287-sl3-p2038-r195,,,1056,2469,,,,37920,
t2287-sl3-p2038-r195,,,1058,2501,,,,38429,
t2287-sl3-p2038-r195,,,1049,2554,,,,39270,
t2287-sl3-p2038-r195,,,1052,2601,,,,40007,
t2287-sl3-p2038-r195,,,1064,2660,,,,40947,
t2287-sl3-p2038-r195,,,1698,2723,,,,41950,
t2287-sl3-p2038-r195,,,1700,2790,,,,43007,
t2287-sl3-p2038-r195,,,1697,2843,,,,43855,
t2287-sl3-p2038-r195,,,309,2916,,,,45020,
t2287-sl3-p2038-r195,11:25:00,11:25:00,12,3000,,,,46338,1
t2288-sl4-p2038-r238,11:00:00,11:05:00,19,0,,,,0,
t2288-sl4-p2038-r238,,,1989,82,,,,1052,
t2288-sl4-p2038-r238,,,1991,101,,,,1306,
t2288-sl4-p2038-r238,,,2423,128,,,,1647,
t2288-sl4-p2038-r238,,,1025,155,,,,1994,
t2288-sl4-p2038-r238,,,1028,185,,,,2378,
t2288-sl4-p2038-r238,,,1027,212,,,,2727,
t2288-sl4-p2038-r238,,,1023,247,,,,3180,
t2288-sl4-p2038-r238,11:10:00,11:10:00,20,300,,,,3850,
t2288-sl4-p2038-r238,,,646,329,,,,4417,
t2288-sl4-p2038-r238,,,660,352,,,,4848,
t2288-sl4-p2038-r238,,,650,395,,,,5686,
t2288-sl4-p2038-r238,,,648,430,,,,6342,
t2288-sl4-p2038-r238,,,654,461,,,,6945,
t2288-sl4-p2038-r238,,,674,567,,,,8974,
t2288-sl4-p2038-r238,11:15:00,11:15:00,786,600,,,,9590,
t2288-sl4-p2038-r238,,,989,975,,,,14050,
t2288-sl4-p2038-r238,,,1931,1038,,,,14803,
t2288-sl4-p2038-r238,,,1920,1103,,,,15567,
t2288-sl4-p2038-r238,11:30:00,11:30:00,9,1500,,,,16718,
t2288-sl4-p2038-r238,,,1920,1549,,,,17730,
t2288-sl4-p2038-r238,,,1933,1586,,,,18483,
t2288-sl4-p2038-r238,,,1926,1609,,,,18953,
t2288-sl4-p2038-r238,,,1366,1652,,,,19811,
t2288-sl4-p2038-r238,,,1368,1680,,,,20380,
t2288-sl4-p2038-r238,,,1370,1718,,,,21156,
t2288-sl4-p2038-r238,,,1372,1739,,,,21589,
t2288-sl4-p2038-r238,,,2023,1781,,,,22447,
t2288-sl4-p2038-r238,,,2024,1806,,,,22950,
t2288-sl4-p2038-r238,11:36:00,11:36:00,2020,1860,,,,24042,
t2288-sl4-p2038-r238,,,2297,1893,,,,24974,
t2288-sl4-p2038-r238,,,2286,1927,,,,25893,
t2288-sl4-p2038-r238,,,2294,1944,,,,26377,
t2288-sl4-p2038-r238,,,2276,1966,,,,26972,
t2288-sl4-p2038-r238,11:38:00,11:38:00,207,1980,,,,27351,
t2288-sl4-p2038-r238,,,2273,2009,,,,28010,
t2288-sl4-p2038-r238,,,2281,2062,,,,29204,
t2288-sl4-p2038-r238,,,2283,2088,,,,29800,
t2288-sl4-p2038-r238,,,2292,2111,,,,30311,
t2288-sl4-p2038-r238,,,2277,2128,,,,30698,
t2288-sl4-p2038-r238,,,2280,2149,,,,31167,
t2288-sl4-p2038-r238,,,1086,2193,,,,32154,
t2288-sl4-p2038-r238,,,1053,2242,,,,33262,
t2288-sl4-p2038-r238,,,1051,2281,,,,34140,
t2288-sl4-p2038-r238,,,1066,2301,,,,34606,
t2288-sl4-p2038-r238,,,1060,2321,,,,35047,
t2288-sl4-p2038-r238,,,1068,2343,,,,35552,
t2288-sl4-p2038-r238,11:45:00,11:45:00,204,2400,,,,36816,
t2288-sl4-p2038-r238,,,1056,2469,,,,37920,
t2288-sl4-p2038-r238,,,1058,2501,,,,38429,
t2288-sl4-p2038-r238,,,1049,2554,,,,39270,
t2288-sl4-p2038-r238,,,1052,2601,,,,40007,
t2288-sl4-p2038-r238,,,1064,2660,,,,40947,
t2288-sl4-p2038-r238,,,1698,2723,,,,41950,
t2288-sl4-p2038-r238,,,1700,2790,,,,43007,
t2288-sl4-p2038-r238,,,1697,2843,,,,43855,
t2288-sl4-p2038-r238,,,309,2916,,,,45020,
t2288-sl4-p2038-r238,11:55:00,11:55:00,12,3000,,,,46338,1
t2289-sl2-p2038-r238,11:35:00,11:35:00,19,0,,,,0,
t2289-sl2-p2038-r238,,,1989,82,,,,1052,
t2289-sl2-p2038-r238,,,1991,101,,,,1306,
t2289-sl2-p2038-r238,,,2423,128,,,,1647,
t2289-sl2-p2038-r238,,,1025,155,,,,1994,
t2289-sl2-p2038-r238,,,1028,185,,,,2378,
t2289-sl2-p2038-r238,,,1027,212,,,,2727,
t2289-sl2-p2038-r238,,,1023,247,,,,3180,
t2289-sl2-p2038-r238,11:40:00,11:40:00,20,300,,,,3850,
t2289-sl2-p2038-r238,,,646,329,,,,4417,
t2289-sl2-p2038-r238,,,660,352,,,,4848,
t2289-sl2-p2038-r238,,,650,395,,,,5686,
t2289-sl2-p2038-r238,,,648,430,,,,6342,
t2289-sl2-p2038-r238,,,654,461,,,,6945,
t2289-sl2-p2038-r238,,,674,567,,,,8974,
t2289-sl2-p2038-r238,11:45:00,11:45:00,786,600,,,,9590,
t2289-sl2-p2038-r238,,,989,975,,,,14050,
t2289-sl2-p2038-r238,,,1931,1038,,,,14803,
t2289-sl2-p2038-r238,,,1920,1103,,,,15567,
t2289-sl2-p2038-r238,12:00:00,12:00:00,9,1500,,,,16718,
t2289-sl2-p2038-r238,,,1920,1549,,,,17730,
t2289-sl2-p2038-r238,,,1933,1586,,,,18483,
t2289-sl2-p2038-r238,,,1926,1609,,,,18953,
t2289-sl2-p2038-r238,,,1366,1652,,,,19811,
t2289-sl2-p2038-r238,,,1368,1680,,,,20380,
t2289-sl2-p2038-r238,,,1370,1718,,,,21156,
t2289-sl2-p2038-r238,,,1372,1739,,,,21589,
t2289-sl2-p2038-r238,,,2023,1781,,,,22447,
t2289-sl2-p2038-r238,,,2024,1806,,,,22950,
t2289-sl2-p2038-r238,12:06:00,12:06:00,2020,1860,,,,24042,
t2289-sl2-p2038-r238,,,2297,1893,,,,24974,
t2289-sl2-p2038-r238,,,2286,1927,,,,25893,
t2289-sl2-p2038-r238,,,2294,1944,,,,26377,
t2289-sl2-p2038-r238,,,2276,1966,,,,26972,
t2289-sl2-p2038-r238,12:08:00,12:08:00,207,1980,,,,27351,
t2289-sl2-p2038-r238,,,2273,2009,,,,28010,
t2289-sl2-p2038-r238,,,2281,2062,,,,29204,
t2289-sl2-p2038-r238,,,2283,2088,,,,29800,
t2289-sl2-p2038-r238,,,2292,2111,,,,30311,
t2289-sl2-p2038-r238,,,2277,2128,,,,30698,
t2289-sl2-p2038-r238,,,2280,2149,,,,31167,
t2289-sl2-p2038-r238,,,1086,2193,,,,32154,
t2289-sl2-p2038-r238,,,1053,2242,,,,33262,
t2289-sl2-p2038-r238,,,1051,2281,,,,34140,
t2289-sl2-p2038-r238,,,1066,2301,,,,34606,
t2289-sl2-p2038-r238,,,1060,2321,,,,35047,
t2289-sl2-p2038-r238,,,1068,2343,,,,35552,
t2289-sl2-p2038-r238,12:15:00,12:15:00,204,2400,,,,36816,
t2289-sl2-p2038-r238,,,1056,2469,,,,37920,
t2289-sl2-p2038-r238,,,1058,2501,,,,38429,
t2289-sl2-p2038-r238,,,1049,2554,,,,39270,
t2289-sl2-p2038-r238,,,1052,2601,,,,40007,
t2289-sl2-p2038-r238,,,1064,2660,,,,40947,
t2289-sl2-p2038-r238,,,1698,2723,,,,41950,
t2289-sl2-p2038-r238,,,1700,2790,,,,43007,
t2289-sl2-p2038-r238,,,1697,2843,,,,43855,
t2289-sl2-p2038-r238,,,309,2916,,,,45020,
t2289-sl2-p2038-r238,12:25:00,12:25:00,12,3000,,,,46338,1
t2289-sl3-p2038-r238,11:35:00,11:35:00,19,0,,,,0,
t2289-sl3-p2038-r238,,,1989,82,,,,1052,
t2289-sl3-p2038-r238,,,1991,101,,,,1306,
t2289-sl3-p2038-r238,,,2423,128,,,,1647,
t2289-sl3-p2038-r238,,,1025,155,,,,1994,
t2289-sl3-p2038-r238,,,1028,185,,,,2378,
t2289-sl3-p2038-r238,,,1027,212,,,,2727,
t2289-sl3-p2038-r238,,,1023,247,,,,3180,
t2289-sl3-p2038-r238,11:40:00,11:40:00,20,300,,,,3850,
t2289-sl3-p2038-r238,,,646,329,,,,4417,
t2289-sl3-p2038-r238,,,660,352,,,,4848,
t2289-sl3-p2038-r238,,,650,395,,,,5686,
t2289-sl3-p2038-r238,,,648,430,,,,6342,
t2289-sl3-p2038-r238,,,654,461,,,,6945,
t2289-sl3-p2038-r238,,,674,567,,,,8974,
t2289-sl3-p2038-r238,11:45:00,11:45:00,786,600,,,,9590,
t2289-sl3-p2038-r238,,,989,975,,,,14050,
t2289-sl3-p2038-r238,,,1931,1038,,,,14803,
t2289-sl3-p2038-r238,,,1920,1103,,,,15567,
t2289-sl3-p2038-r238,12:00:00,12:00:00,9,1500,,,,16718,
t2289-sl3-p2038-r238,,,1920,1549,,,,17730,
t2289-sl3-p2038-r238,,,1933,1586,,,,18483,
t2289-sl3-p2038-r238,,,1926,1609,,,,18953,
t2289-sl3-p2038-r238,,,1366,1652,,,,19811,
t2289-sl3-p2038-r238,,,1368,1680,,,,20380,
t2289-sl3-p2038-r238,,,1370,1718,,,,21156,
t2289-sl3-p2038-r238,,,1372,1739,,,,21589,
t2289-sl3-p2038-r238,,,2023,1781,,,,22447,
t2289-sl3-p2038-r238,,,2024,1806,,,,22950,
t2289-sl3-p2038-r238,12:06:00,12:06:00,2020,1860,,,,24042,
t2289-sl3-p2038-r238,,,2297,1893,,,,24974,
t2289-sl3-p2038-r238,,,2286,1927,,,,25893,
t2289-sl3-p2038-r238,,,2294,1944,,,,26377,
t2289-sl3-p2038-r238,,,2276,1966,,,,26972,
t2289-sl3-p2038-r238,12:08:00,12:08:00,207,1980,,,,27351,
t2289-sl3-p2038-r238,,,2273,2009,,,,28010,
t2289-sl3-p2038-r238,,,2281,2062,,,,29204,
t2289-sl3-p2038-r238,,,2283,2088,,,,29800,
t2289-sl3-p2038-r238,,,2292,2111,,,,30311,
t2289-sl3-p2038-r238,,,2277,2128,,,,30698,
t2289-sl3-p2038-r238,,,2280,2149,,,,31167,
t2289-sl3-p2038-r238,,,1086,2193,,,,32154,
t2289-sl3-p2038-r238,,,1053,2242,,,,33262,
t2289-sl3-p2038-r238,,,1051,2281,,,,34140,
t2289-sl3-p2038-r238,,,1066,2301,,,,34606,
t2289-sl3-p2038-r238,,,1060,2321,,,,35047,
t2289-sl3-p2038-r238,,,1068,2343,,,,35552,
t2289-sl3-p2038-r238,12:15:00,12:15:00,204,2400,,,,36816,
t2289-sl3-p2038-r238,,,1056,2469,,,,37920,
t2289-sl3-p2038-r238,,,1058,2501,,,,38429,
t2289-sl3-p2038-r238,,,1049,2554,,,,39270,
t2289-sl3-p2038-r238,,,1052,2601,,,,40007,
t2289-sl3-p2038-r238,,,1064,2660,,,,40947,
t2289-sl3-p2038-r238,,,1698,2723,,,,41950,
t2289-sl3-p2038-r238,,,1700,2790,,,,43007,
t2289-sl3-p2038-r238,,,1697,2843,,,,43855,
t2289-sl3-p2038-r238,,,309,2916,,,,45020,
t2289-sl3-p2038-r238,12:25:00,12:25:00,12,3000,,,,46338,1
t2290-sl2-p2038-r194,12:35:00,12:35:00,19,0,,,,0,
t2290-sl2-p2038-r194,,,1989,82,,,,1052,
t2290-sl2-p2038-r194,,,1991,101,,,,1306,
t2290-sl2-p2038-r194,,,2423,128,,,,1647,
t2290-sl2-p2038-r194,,,1025,155,,,,1994,
t2290-sl2-p2038-r194,,,1028,185,,,,2378,
t2290-sl2-p2038-r194,,,1027,212,,,,2727,
t2290-sl2-p2038-r194,,,1023,247,,,,3180,
t2290-sl2-p2038-r194,12:40:00,12:40:00,20,300,,,,3850,
t2290-sl2-p2038-r194,,,646,329,,,,4417,
t2290-sl2-p2038-r194,,,660,352,,,,4848,
t2290-sl2-p2038-r194,,,650,395,,,,5686,
t2290-sl2-p2038-r194,,,648,430,,,,6342,
t2290-sl2-p2038-r194,,,654,461,,,,6945,
t2290-sl2-p2038-r194,,,674,567,,,,8974,
t2290-sl2-p2038-r194,12:45:00,12:45:00,786,600,,,,9590,
t2290-sl2-p2038-r194,,,989,975,,,,14050,
t2290-sl2-p2038-r194,,,1931,1038,,,,14803,
t2290-sl2-p2038-r194,,,1920,1103,,,,15567,
t2290-sl2-p2038-r194,13:00:00,13:00:00,9,1500,,,,16718,
t2290-sl2-p2038-r194,,,1920,1549,,,,17730,
t2290-sl2-p2038-r194,,,1933,1586,,,,18483,
t2290-sl2-p2038-r194,,,1926,1609,,,,18953,
t2290-sl2-p2038-r194,,,1366,1652,,,,19811,
t2290-sl2-p2038-r194,,,1368,1680,,,,20380,
t2290-sl2-p2038-r194,,,1370,1718,,,,21156,
t2290-sl2-p2038-r194,,,1372,1739,,,,21589,
t2290-sl2-p2038-r194,,,2023,1781,,,,22447,
t2290-sl2-p2038-r194,,,2024,1806,,,,22950,
t2290-sl2-p2038-r194,13:06:00,13:06:00,2020,1860,,,,24042,
t2290-sl2-p2038-r194,,,2297,1893,,,,24974,
t2290-sl2-p2038-r194,,,2286,1927,,,,25893,
t2290-sl2-p2038-r194,,,2294,1944,,,,26377,
t2290-sl2-p2038-r194,,,2276,1966,,,,26972,
t2290-sl2-p2038-r194,13:08:00,13:08:00,207,1980,,,,27351,
t2290-sl2-p2038-r194,,,2273,2009,,,,28010,
t2290-sl2-p2038-r194,,,2281,2062,,,,29204,
t2290-sl2-p2038-r194,,,2283,2088,,,,29800,
t2290-sl2-p2038-r194,,,2292,2111,,,,30311,
t2290-sl2-p2038-r194,,,2277,2128,,,,30698,
t2290-sl2-p2038-r194,,,2280,2149,,,,31167,
t2290-sl2-p2038-r194,,,1086,2193,,,,32154,
t2290-sl2-p2038-r194,,,1053,2242,,,,33262,
t2290-sl2-p2038-r194,,,1051,2281,,,,34140,
t2290-sl2-p2038-r194,,,1066,2301,,,,34606,
t2290-sl2-p2038-r194,,,1060,2321,,,,35047,
t2290-sl2-p2038-r194,,,1068,2343,,,,35552,
t2290-sl2-p2038-r194,13:15:00,13:15:00,204,2400,,,,36816,
t2290-sl2-p2038-r194,,,1056,2469,,,,37920,
t2290-sl2-p2038-r194,,,1058,2501,,,,38429,
t2290-sl2-p2038-r194,,,1049,2554,,,,39270,
t2290-sl2-p2038-r194,,,1052,2601,,,,40007,
t2290-sl2-p2038-r194,,,1064,2660,,,,40947,
t2290-sl2-p2038-r194,,,1698,2723,,,,41950,
t2290-sl2-p2038-r194,,,1700,2790,,,,43007,
t2290-sl2-p2038-r194,,,1697,2843,,,,43855,
t2290-sl2-p2038-r194,,,309,2916,,,,45020,
t2290-sl2-p2038-r194,13:25:00,13:25:00,12,3000,,,,46338,1
t2290-sl3-p2038-r194,12:35:00,12:35:00,19,0,,,,0,
t2290-sl3-p2038-r194,,,1989,82,,,,1052,
t2290-sl3-p2038-r194,,,1991,101,,,,1306,
t2290-sl3-p2038-r194,,,2423,128,,,,1647,
t2290-sl3-p2038-r194,,,1025,155,,,,1994,
t2290-sl3-p2038-r194,,,1028,185,,,,2378,
t2290-sl3-p2038-r194,,,1027,212,,,,2727,
t2290-sl3-p2038-r194,,,1023,247,,,,3180,
t2290-sl3-p2038-r194,12:40:00,12:40:00,20,300,,,,3850,
t2290-sl3-p2038-r194,,,646,329,,,,4417,
t2290-sl3-p2038-r194,,,660,352,,,,4848,
t2290-sl3-p2038-r194,,,650,395,,,,5686,
t2290-sl3-p2038-r194,,,648,430,,,,6342,
t2290-sl3-p2038-r194,,,654,461,,,,6945,
t2290-sl3-p2038-r194,,,674,567,,,,8974,
t2290-sl3-p2038-r194,12:45:00,12:45:00,786,600,,,,9590,
t2290-sl3-p2038-r194,,,989,975,,,,14050,
t2290-sl3-p2038-r194,,,1931,1038,,,,14803,
t2290-sl3-p2038-r194,,,1920,1103,,,,15567,
t2290-sl3-p2038-r194,13:00:00,13:00:00,9,1500,,,,16718,
t2290-sl3-p2038-r194,,,1920,1549,,,,17730,
t2290-sl3-p2038-r194,,,1933,1586,,,,18483,
t2290-sl3-p2038-r194,,,1926,1609,,,,18953,
t2290-sl3-p2038-r194,,,1366,1652,,,,19811,
t2290-sl3-p2038-r194,,,1368,1680,,,,20380,
t2290-sl3-p2038-r194,,,1370,1718,,,,21156,
t2290-sl3-p2038-r194,,,1372,1739,,,,21589,
t2290-sl3-p2038-r194,,,2023,1781,,,,22447,
t2290-sl3-p2038-r194,,,2024,1806,,,,22950,
t2290-sl3-p2038-r194,13:06:00,13:06:00,2020,1860,,,,24042,
t2290-sl3-p2038-r194,,,2297,1893,,,,24974,
t2290-sl3-p2038-r194,,,2286,1927,,,,25893,
t2290-sl3-p2038-r194,,,2294,1944,,,,26377,
t2290-sl3-p2038-r194,,,2276,1966,,,,26972,
t2290-sl3-p2038-r194,13:08:00,13:08:00,207,1980,,,,27351,
t2290-sl3-p2038-r194,,,2273,2009,,,,28010,
t2290-sl3-p2038-r194,,,2281,2062,,,,29204,
t2290-sl3-p2038-r194,,,2283,2088,,,,29800,
t2290-sl3-p2038-r194,,,2292,2111,,,,30311,
t2290-sl3-p2038-r194,,,2277,2128,,,,30698,
t2290-sl3-p2038-r194,,,2280,2149,,,,31167,
t2290-sl3-p2038-r194,,,1086,2193,,,,32154,
t2290-sl3-p2038-r194,,,1053,2242,,,,33262,
t2290-sl3-p2038-r194,,,1051,2281,,,,34140,
t2290-sl3-p2038-r194,,,1066,2301,,,,34606,
t2290-sl3-p2038-r194,,,1060,2321,,,,35047,
t2290-sl3-p2038-r194,,,1068,2343,,,,35552,
t2290-sl3-p2038-r194,13:15:00,13:15:00,204,2400,,,,36816,
t2290-sl3-p2038-r194,,,1056,2469,,,,37920,
t2290-sl3-p2038-r194,,,1058,2501,,,,38429,
t2290-sl3-p2038-r194,,,1049,2554,,,,39270,
t2290-sl3-p2038-r194,,,1052,2601,,,,40007,
t2290-sl3-p2038-r194,,,1064,2660,,,,40947,
t2290-sl3-p2038-r194,,,1698,2723,,,,41950,
t2290-sl3-p2038-r194,,,1700,2790,,,,43007,
t2290-sl3-p2038-r194,,,1697,2843,,,,43855,
t2290-sl3-p2038-r194,,,309,2916,,,,45020,
t2290-sl3-p2038-r194,13:25:00,13:25:00,12,3000,,,,46338,1
t2290-sl4-p2038-r238,12:30:00,12:35:00,19,0,,,,0,
t2290-sl4-p2038-r238,,,1989,82,,,,1052,
t2290-sl4-p2038-r238,,,1991,101,,,,1306,
t2290-sl4-p2038-r238,,,2423,128,,,,1647,
t2290-sl4-p2038-r238,,,1025,155,,,,1994,
t2290-sl4-p2038-r238,,,1028,185,,,,2378,
t2290-sl4-p2038-r238,,,1027,212,,,,2727,
t2290-sl4-p2038-r238,,,1023,247,,,,3180,
t2290-sl4-p2038-r238,12:40:00,12:40:00,20,300,,,,3850,
t2290-sl4-p2038-r238,,,646,329,,,,4417,
t2290-sl4-p2038-r238,,,660,352,,,,4848,
t2290-sl4-p2038-r238,,,650,395,,,,5686,
t2290-sl4-p2038-r238,,,648,430,,,,6342,
t2290-sl4-p2038-r238,,,654,461,,,,6945,
t2290-sl4-p2038-r238,,,674,567,,,,8974,
t2290-sl4-p2038-r238,12:45:00,12:45:00,786,600,,,,9590,
t2290-sl4-p2038-r238,,,989,975,,,,14050,
t2290-sl4-p2038-r238,,,1931,1038,,,,14803,
t2290-sl4-p2038-r238,,,1920,1103,,,,15567,
t2290-sl4-p2038-r238,13:00:00,13:00:00,9,1500,,,,16718,
t2290-sl4-p2038-r238,,,1920,1549,,,,17730,
t2290-sl4-p2038-r238,,,1933,1586,,,,18483,
t2290-sl4-p2038-r238,,,1926,1609,,,,18953,
t2290-sl4-p2038-r238,,,1366,1652,,,,19811,
t2290-sl4-p2038-r238,,,1368,1680,,,,20380,
t2290-sl4-p2038-r238,,,1370,1718,,,,21156,
t2290-sl4-p2038-r238,,,1372,1739,,,,21589,
t2290-sl4-p2038-r238,,,2023,1781,,,,22447,
t2290-sl4-p2038-r238,,,2024,1806,,,,22950,
t2290-sl4-p2038-r238,13:06:00,13:06:00,2020,1860,,,,24042,
t2290-sl4-p2038-r238,,,2297,1893,,,,24974,
t2290-sl4-p2038-r238,,,2286,1927,,,,25893,
t2290-sl4-p2038-r238,,,2294,1944,,,,26377,
t2290-sl4-p2038-r238,,,2276,1966,,,,26972,
t2290-sl4-p2038-r238,13:08:00,13:08:00,207,1980,,,,27351,
t2290-sl4-p2038-r238,,,2273,2009,,,,28010,
t2290-sl4-p2038-r238,,,2281,2062,,,,29204,
t2290-sl4-p2038-r238,,,2283,2088,,,,29800,
t2290-sl4-p2038-r238,,,2292,2111,,,,30311,
t2290-sl4-p2038-r238,,,2277,2128,,,,30698,
t2290-sl4-p2038-r238,,,2280,2149,,,,31167,
t2290-sl4-p2038-r238,,,1086,2193,,,,32154,
t2290-sl4-p2038-r238,,,1053,2242,,,,33262,
t2290-sl4-p2038-r238,,,1051,2281,,,,34140,
t2290-sl4-p2038-r238,,,1066,2301,,,,34606,
t2290-sl4-p2038-r238,,,1060,2321,,,,35047,
t2290-sl4-p2038-r238,,,1068,2343,,,,35552,
t2290-sl4-p2038-r238,13:15:00,13:15:00,204,2400,,,,36816,
t2290-sl4-p2038-r238,,,1056,2469,,,,37920,
t2290-sl4-p2038-r238,,,1058,2501,,,,38429,
t2290-sl4-p2038-r238,,,1049,2554,,,,39270,
t2290-sl4-p2038-r238,,,1052,2601,,,,40007,
t2290-sl4-p2038-r238,,,1064,2660,,,,40947,
t2290-sl4-p2038-r238,,,1698,2723,,,,41950,
t2290-sl4-p2038-r238,,,1700,2790,,,,43007,
t2290-sl4-p2038-r238,,,1697,2843,,,,43855,
t2290-sl4-p2038-r238,,,309,2916,,,,45020,
t2290-sl4-p2038-r238,13:25:00,13:25:00,12,3000,,,,46338,1
t2291-sl2-p2038-r196,13:35:00,13:35:00,19,0,,,,0,
t2291-sl2-p2038-r196,,,1989,82,,,,1052,
t2291-sl2-p2038-r196,,,1991,101,,,,1306,
t2291-sl2-p2038-r196,,,2423,128,,,,1647,
t2291-sl2-p2038-r196,,,1025,155,,,,1994,
t2291-sl2-p2038-r196,,,1028,185,,,,2378,
t2291-sl2-p2038-r196,,,1027,212,,,,2727,
t2291-sl2-p2038-r196,,,1023,247,,,,3180,
t2291-sl2-p2038-r196,13:40:00,13:40:00,20,300,,,,3850,
t2291-sl2-p2038-r196,,,646,329,,,,4417,
t2291-sl2-p2038-r196,,,660,352,,,,4848,
t2291-sl2-p2038-r196,,,650,395,,,,5686,
